Year,Geography,Age Group,Gender,Indicators,VALUE
2023,Prince Edward Island,15 to 17 years,Female,Difficulties in getting to sleep,1000.0
2023,Prince Edward Island,15 to 17 years,Female,Difficulties in getting to sleep,600.0
2023,Prince Edward Island,15 to 17 years,Female,Difficulties in getting to sleep,1300.0
2023,Prince Edward Island,15 to 17 years,Female,Difficulties in getting to sleep,40.5
2023,Prince Edward Island,15 to 17 years,Female,Difficulties in getting to sleep,26.3
2023,Prince Edward Island,15 to 17 years,Female,Difficulties in getting to sleep,54.8
2023,Prince Edward Island,15 to 17 years,Female,Changed eating habits to manage weight,1700.0
2023,Prince Edward Island,15 to 17 years,Female,Changed eating habits to manage weight,1200.0
2023,Prince Edward Island,15 to 17 years,Female,Changed eating habits to manage weight,2200.0
2023,Prince Edward Island,15 to 17 years,Female,Changed eating habits to manage weight,73.2
2023,Prince Edward Island,15 to 17 years,Female,Changed eating habits to manage weight,59.6
2023,Prince Edward Island,15 to 17 years,Female,Changed eating habits to manage weight,86.8
2023,Prince Edward Island,15 to 17 years,Female,"Changed eating habits to manage weight, daily",2100.0
2023,Prince Edward Island,15 to 17 years,Female,"Changed eating habits to manage weight, daily",1600.0
2023,Prince Edward Island,15 to 17 years,Female,"Changed eating habits to manage weight, daily",2600.0
2023,Prince Edward Island,15 to 17 years,Female,"Changed eating habits to manage weight, daily",92.7
2023,Prince Edward Island,15 to 17 years,Female,"Changed eating habits to manage weight, daily",85.1
2023,Prince Edward Island,15 to 17 years,Female,"Changed eating habits to manage weight, daily",100.0
2023,Prince Edward Island,15 to 17 years,Female,Preoccupied with a desire to be thinner,1200.0
2023,Prince Edward Island,15 to 17 years,Female,Preoccupied with a desire to be thinner,800.0
2023,Prince Edward Island,15 to 17 years,Female,Preoccupied with a desire to be thinner,1700.0
2023,Prince Edward Island,15 to 17 years,Female,Preoccupied with a desire to be thinner,52.3
2023,Prince Edward Island,15 to 17 years,Female,Preoccupied with a desire to be thinner,37.3
2023,Prince Edward Island,15 to 17 years,Female,Preoccupied with a desire to be thinner,67.3
2023,Prince Edward Island,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",1600.0
2023,Prince Edward Island,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",1100.0
2023,Prince Edward Island,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",2100.0
2023,Prince Edward Island,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",67.3
2023,Prince Edward Island,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",53.4
2023,Prince Edward Island,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",81.3
2023,Prince Edward Island,15 to 17 years,Female,Vomited to lose weight,2300.0
2023,Prince Edward Island,15 to 17 years,Female,Vomited to lose weight,1700.0
2023,Prince Edward Island,15 to 17 years,Female,Vomited to lose weight,2800.0
2023,Prince Edward Island,15 to 17 years,Female,Vomited to lose weight,100.0
2023,Prince Edward Island,15 to 17 years,Female,Vomited to lose weight,100.0
2023,Prince Edward Island,15 to 17 years,Female,Vomited to lose weight,100.0
2023,Prince Edward Island,15 to 17 years,Female,"Vomited to lose weight, daily",2300.0
2023,Prince Edward Island,15 to 17 years,Female,"Vomited to lose weight, daily",1700.0
2023,Prince Edward Island,15 to 17 years,Female,"Vomited to lose weight, daily",2800.0
2023,Prince Edward Island,15 to 17 years,Female,"Vomited to lose weight, daily",100.0
2023,Prince Edward Island,15 to 17 years,Female,"Vomited to lose weight, daily",100.0
2023,Prince Edward Island,15 to 17 years,Female,"Vomited to lose weight, daily",100.0
2023,Prince Edward Island,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",1400.0
2023,Prince Edward Island,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",900.0
2023,Prince Edward Island,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",1900.0
2023,Prince Edward Island,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",60.6
2023,Prince Edward Island,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",45.9
2023,Prince Edward Island,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",75.4
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",5500.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",2300.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",8800.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",39.4
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",19.5
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",59.4
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,6800.0
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,3500.0
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,10100.0
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,45.9
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,26.5
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,65.3
2023,Nova Scotia,12 to 14 years,Male,Backache,4700.0
2023,Nova Scotia,12 to 14 years,Male,Backache,1700.0
2023,Nova Scotia,12 to 14 years,Male,Backache,7800.0
2023,Nova Scotia,12 to 14 years,Male,Backache,34.4
2023,Nova Scotia,12 to 14 years,Male,Backache,15.0
2023,Nova Scotia,12 to 14 years,Male,Backache,53.8
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, excellent or very good",8700.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, excellent or very good",5100.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, excellent or very good",12300.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, excellent or very good",58.9
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, excellent or very good",39.1
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, excellent or very good",78.7
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",4300.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",1700.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",7000.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",31.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",12.8
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, excellent or very good",49.1
2023,Nova Scotia,12 to 14 years,Male,"Life satisfaction, satisfied or very satisfied",12700.0
2023,Nova Scotia,12 to 14 years,Male,"Life satisfaction, satisfied or very satisfied",8900.0
2023,Nova Scotia,12 to 14 years,Male,"Life satisfaction, satisfied or very satisfied",16500.0
2023,Nova Scotia,12 to 14 years,Male,"Life satisfaction, satisfied or very satisfied",85.6
2023,Nova Scotia,12 to 14 years,Male,"Life satisfaction, satisfied or very satisfied",71.6
2023,Nova Scotia,12 to 14 years,Male,"Life satisfaction, satisfied or very satisfied",99.7
2023,Nova Scotia,12 to 14 years,Male,Met sleep guidelines in the last 7 days,5500.0
2023,Nova Scotia,12 to 14 years,Male,Met sleep guidelines in the last 7 days,2600.0
2023,Nova Scotia,12 to 14 years,Male,Met sleep guidelines in the last 7 days,8500.0
2023,Nova Scotia,12 to 14 years,Male,Met sleep guidelines in the last 7 days,37.5
2023,Nova Scotia,12 to 14 years,Male,Met sleep guidelines in the last 7 days,18.8
2023,Nova Scotia,12 to 14 years,Male,Met sleep guidelines in the last 7 days,56.1
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, fair or poor",14000.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, fair or poor",10200.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, fair or poor",17800.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, fair or poor",94.5
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, fair or poor",83.8
2023,Nova Scotia,12 to 14 years,Male,"Perceived health, fair or poor",100.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, fair or poor",9500.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, fair or poor",5900.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, fair or poor",13100.0
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, fair or poor",68.2
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, fair or poor",49.6
2023,Nova Scotia,12 to 14 years,Male,"Perceived mental health, fair or poor",86.9
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily or occasionally",13200.0
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily or occasionally",9400.0
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily or occasionally",17100.0
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily or occasionally",89.4
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily or occasionally",77.2
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily or occasionally",100.0
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily",14800.0
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily",11000.0
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily",18600.0
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily",100.0
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily",100.0
2023,Nova Scotia,12 to 14 years,Male,"Smoking, daily",100.0
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,7800.0
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,4300.0
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,11300.0
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,52.8
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,33.4
2023,Nova Scotia,12 to 14 years,Male,Cannabis use in the past 12 months,72.2
2023,Nova Scotia,12 to 14 years,Male,"Cannabis use in the past 12 months, daily or almost daily",14800.0
2023,Nova Scotia,12 to 14 years,Male,"Cannabis use in the past 12 months, daily or almost daily",11000.0
2023,Nova Scotia,12 to 14 years,Male,"Cannabis use in the past 12 months, daily or almost daily",18600.0
2023,Nova Scotia,12 to 14 years,Male,"Cannabis use in the past 12 months, daily or almost daily",100.0
2023,Nova Scotia,12 to 14 years,Male,"Cannabis use in the past 12 months, daily or almost daily",100.0
2023,Nova Scotia,12 to 14 years,Male,"Cannabis use in the past 12 months, daily or almost daily",100.0
2023,Nova Scotia,12 to 14 years,Male,"Used  e-cigarette or vaping device, past 30 days",10300.0
2023,Nova Scotia,12 to 14 years,Male,"Used  e-cigarette or vaping device, past 30 days",6600.0
2023,Nova Scotia,12 to 14 years,Male,"Used  e-cigarette or vaping device, past 30 days",14100.0
2023,Nova Scotia,12 to 14 years,Male,"Used  e-cigarette or vaping device, past 30 days",69.6
2023,Nova Scotia,12 to 14 years,Male,"Used  e-cigarette or vaping device, past 30 days",51.8
2023,Nova Scotia,12 to 14 years,Male,"Used  e-cigarette or vaping device, past 30 days",87.5
2023,Nova Scotia,12 to 14 years,Male,"Self-reported physical activity, average 60 or more minutes per day",5100.0
2023,Nova Scotia,12 to 14 years,Male,"Self-reported physical activity, average 60 or more minutes per day",2100.0
2023,Nova Scotia,12 to 14 years,Male,"Self-reported physical activity, average 60 or more minutes per day",8100.0
2023,Nova Scotia,12 to 14 years,Male,"Self-reported physical activity, average 60 or more minutes per day",51.6
2023,Nova Scotia,12 to 14 years,Male,"Self-reported physical activity, average 60 or more minutes per day",26.8
2023,Nova Scotia,12 to 14 years,Male,"Self-reported physical activity, average 60 or more minutes per day",76.5
2023,Nova Scotia,12 to 14 years,Male,Headache,9800.0
2023,Nova Scotia,12 to 14 years,Male,Headache,6200.0
2023,Nova Scotia,12 to 14 years,Male,Headache,13500.0
2023,Nova Scotia,12 to 14 years,Male,Headache,70.1
2023,Nova Scotia,12 to 14 years,Male,Headache,51.5
2023,Nova Scotia,12 to 14 years,Male,Headache,88.8
2023,Nova Scotia,12 to 14 years,Male,Stomach ache,10500.0
2023,Nova Scotia,12 to 14 years,Male,Stomach ache,6800.0
2023,Nova Scotia,12 to 14 years,Male,Stomach ache,14200.0
2023,Nova Scotia,12 to 14 years,Male,Stomach ache,76.1
2023,Nova Scotia,12 to 14 years,Male,Stomach ache,57.6
2023,Nova Scotia,12 to 14 years,Male,Stomach ache,94.7
2023,Nova Scotia,12 to 14 years,Male,Backache,6400.0
2023,Nova Scotia,12 to 14 years,Male,Backache,3200.0
2023,Nova Scotia,12 to 14 years,Male,Backache,9500.0
2023,Nova Scotia,12 to 14 years,Male,Backache,46.1
2023,Nova Scotia,12 to 14 years,Male,Backache,25.5
2023,Nova Scotia,12 to 14 years,Male,Backache,66.8
2023,Nova Scotia,12 to 14 years,Male,Difficulties in getting to sleep,8900.0
2023,Nova Scotia,12 to 14 years,Male,Difficulties in getting to sleep,5300.0
2023,Nova Scotia,12 to 14 years,Male,Difficulties in getting to sleep,12500.0
2023,Nova Scotia,12 to 14 years,Male,Difficulties in getting to sleep,63.6
2023,Nova Scotia,12 to 14 years,Male,Difficulties in getting to sleep,44.3
2023,Nova Scotia,12 to 14 years,Male,Difficulties in getting to sleep,83.0
2023,Nova Scotia,12 to 14 years,Male,Changed eating habits to manage weight,12100.0
2023,Nova Scotia,12 to 14 years,Male,Changed eating habits to manage weight,8300.0
2023,Nova Scotia,12 to 14 years,Male,Changed eating habits to manage weight,16000.0
2023,Nova Scotia,12 to 14 years,Male,Changed eating habits to manage weight,81.9
2023,Nova Scotia,12 to 14 years,Male,Changed eating habits to manage weight,66.2
2023,Nova Scotia,12 to 14 years,Male,Changed eating habits to manage weight,97.7
2023,Nova Scotia,12 to 14 years,Male,"Changed eating habits to manage weight, daily",13800.0
2023,Nova Scotia,12 to 14 years,Male,"Changed eating habits to manage weight, daily",9900.0
2023,Nova Scotia,12 to 14 years,Male,"Changed eating habits to manage weight, daily",17600.0
2023,Nova Scotia,12 to 14 years,Male,"Changed eating habits to manage weight, daily",93.0
2023,Nova Scotia,12 to 14 years,Male,"Changed eating habits to manage weight, daily",83.9
2023,Nova Scotia,12 to 14 years,Male,"Changed eating habits to manage weight, daily",100.0
2023,Nova Scotia,12 to 14 years,Male,Preoccupied with a desire to be thinner,9800.0
2023,Nova Scotia,12 to 14 years,Male,Preoccupied with a desire to be thinner,6200.0
